Date,ACME,ADAX,ALTU,APAC,ARNE,BEAV,BESS,BIXB,BLAC,BOIS,BOWL,BREC,BRIS,BUFF,BURB,BURN,BUTL,BYAR,CAMA,CENT,CHAN,CHER,CHEY,CHIC,CLAY,CLOU,COOK,COPA,DURA,ELRE,ERIC,EUFA,FAIR,FORA,FREE,FTCB,GOOD,GUTH,HASK,HINT,HOBA,HOLL,HOOK,HUGO,IDAB,JAYX,KENT,KETC,LAHO,LANE,MADI,MANG,MARE,MAYR,MCAL,MEDF,MEDI,MIAM,MINC,MTHE,NEWK,NINN,NOWA,OILT,OKEM,OKMU,PAUL,PAWN,PERK,PRYO,PUTN,REDR,RETR,RING,SALL,SEIL,SHAW,SKIA,SLAP,SPEN,STIG,STIL,STUA,SULP,TAHL,TALI,TIPT,TISH,VINI,WASH,WATO,WAUR,WEAT,WEST,WILB,WIST,WOOD,WYNO
20101208,25433465.660084546,25438703.356856428,25545991.86615089,25379191.71620877,24774018.88623749,24380971.941395782,25126904.39797036,24832560.814782497,24407697.384858765,24440348.260225907,25246841.88255957,24592634.915949255,24928973.13666563,24365476.476826794,24472757.4536082,25895068.459766146,25027781.978830535,25412463.987784337,24797162.225437008,25535412.177723918,24996035.971031975,24410930.76855542,25051448.783079565,25318478.379826546,25511352.306828286,25730617.837575354,24982093.150832623,24323289.515007567,25881796.83806877,25050514.585232943,25229043.12038951,25178756.27511131,24672121.27318985,24360992.63508039,24423003.927189596,25258274.76779505,24489633.22425825,24892687.554560594,24946202.456635345,25083942.722833592,25340239.163940113,25495887.040853485,24352170.578948375,25826976.148427617,25927093.94200203,24555438.274453904,24365943.50608581,25575859.74167149,24607434.250188127,25687438.462129142,25824272.988546107,25419123.16939888,24778568.53915322,24280532.544813253,25395952.69253884,24386948.40466534,25473800.76043594,24335227.23737598,25194461.375749424,25686639.826558385,24329533.666608375,25351724.851928946,24413795.244692486,24796277.487635635,25111806.31661571,25033260.868831336,25481020.213993773,24620122.240133017,24813481.48076508,24616081.11739788,24865942.585042115,24622870.261082653,25271624.47266117,25745095.946738068,25108692.63088146,24711142.731444433,25146475.999691263,24591162.490510706,24492209.24414759,25053983.99213311,25198543.52843122,24748475.657347873,25398913.290750157,25557111.052057654,24827794.3677625,25483814.3575679,25620806.38735491,25675301.04998316,24396666.779099353,25344332.099406052,24896227.721920386,25758027.37966814,25071413.249028224,24807339.42687553,25386460.690426376,25343775.269152477,24586287.218802217,24535775.881732646
20101209,25411740.92067991,25416986.165456858,25524763.921374846,25357228.831918564,24749494.4309852,24354776.751226164,25103877.067382313,24808241.932285924,24381566.70018745,24414430.65822669,25224299.6688938,24567307.637438696,24905065.48732363,24339196.351186503,24446908.626582254,25875305.18655904,25004329.654292315,25390628.997721445,24772733.71374916,25514094.413732227,24972417.813461322,24384828.5475277,25028114.78640263,25296260.190321095,25489927.824113693,25710117.725260932,24958401.754870333,24296779.505172975,25861956.792648565,25027143.8286824,25206463.649003692,25155904.450442757,24647142.471702646,24334660.858504854,24396974.25988868,25235800.001995225,24463921.640869264,24868641.746761143,24922360.301307503,25060731.01696935,25318130.17313314,25474438.679030098,24325860.852854826,25806893.334316548,25907437.744326245,24529907.841670074,24339717.56871178,25554736.659360863,24582180.48056087,25666767.12502966,25804200.300928403,25397349.241993543,24754033.55276001,24253888.903779294,25374030.972020973,24360745.758574527,25452242.728872266,24308757.84324778,25171707.904387113,25665948.933279194,24303065.524799295,25329649.459581614,24387674.92708861,24771801.370786667,25088686.223582678,25009800.155833803,25459476.732066147,24594905.860445283,24789095.849588286,24590824.100259088,24841795.30215044,24597663.79136219,25249217.43519053,25724684.885007896,25085540.77214365,24686338.437221978,25123503.010173954,24565801.984605562,24466489.99664111,25030631.66894535,25175779.299105536,24723811.406488847,25377006.285263106,25535898.894804876,24803436.73968345,25462259.357212555,25599893.14952992,25654589.02154684,24370472.331212737,25322217.62763985,24872215.264926236,25737681.572146036,25048151.405078467,24782896.41217536,25364503.86826895,25321615.51515583,24560958.64073897,24510186.214404486
20101210,25393153.795984983,25398406.51731424,25506640.594183985,25338424.39125791,24728307.738300472,24332035.53511743,25084080.180064145,24787242.557396084,24358889.946277484,24391958.44233537,25204950.956779722,24545379.942874387,24884448.28403006,24316382.22983621,24424485.390969254,25858542.396755796,24984145.887104344,25371940.06893907,24751640.80661412,25495894.778312474,24952078.418352928,24362176.542268056,25008039.46192167,25277214.132485017,25471623.692897335,25692676.446330532,24937984.200797424,24273748.50040871,25845120.99589151,25007034.47371334,25187092.69696082,25136274.60424091,24625531.01396242,24311791.69001648,24374386.54739362,25216526.015413348,24441634.86056013,24847896.31575174,24901811.604496818,25040769.01926652,25299188.34778742,25456117.924456745,24303021.161428384,25789840.10636511,25890770.797462795,24507783.47062064,24316950.482388645,25536718.337023586,24560313.062354896,25649157.334985677,25787155.060550418,25378717.98451323,24732832.47671526,24230729.01968608,25355261.38459044,24337997.454875506,25433819.017033294,24285764.22836578,25152166.00844422,25648321.168317217,24280069.64590056,25310736.23520308,24364998.288636412,24750663.03840845,25068800.862760812,24989604.181236967,25441062.534258176,24573074.191948693,24768036.405554563,24568958.646585464,24820962.51014597,24575838.52732781,25230000.483438626,25707325.032916192,25065629.73361642,24664898.692881294,25103763.530572023,24543835.995116543,24444196.870475452,25010533.951173723,25156222.886194296,24702490.423834726,25358257.196741894,25517786.50678082,24782400.31507721,25443837.581176586,25582069.685329508,25636950.651250258,24347729.828449637,25303275.63259495,24851502.43348641,25720385.627555363,25028135.84143881,24761779.21969418,25345700.236678734,25302629.112631336,24539021.859145973,24488013.127837196
20101211,25377755.84053363,25383013.254674695,25491670.80141677,25322833.61443711,24710517.418006342,24312807.511903707,25067570.43519276,24769614.475654732,24339722.919736244,24372983.322771326,25188850.709809896,24526902.682751607,24867179.283015914,24297091.392235056,24405544.776444856,25844826.829696994,24967284.2696954,25356452.736775454,24733932.452349294,25480860.508085366,24935069.733947888,24343033.617390554,24991270.501541473,25261393.48485545,25456485.191692766,25678342.03592,24920892.152295582,24254252.931628067,25831342.674799707,24990240.36475555,25170977.053977754,25119920.951390002,24607345.971534543,24292437.940755673,24355295.814847507,25200501.389759116,24422824.94319103,24830508.556527883,24884605.581876837,25024104.010937274,25283463.478922725,25440977.083463125,24283702.950658154,25775860.740227304,25877141.36528008,24489123.850889776,24297698.950050246,25521849.642832555,24541885.50798061,25634662.806229763,25773180.839033786,25363284.31618027,24715021.21444687,24211109.945102684,25339699.40773238,24318756.72868228,25418581.67982148,24266298.902375147,25135892.484482598,25633811.038584646,24260606.546770804,25295038.103192728,24345824.893283207,24732916.405656897,25052201.133891445,24972720.61589982,25425831.78889355,24554678.511422575,24750354.14259429,24550534.96028911,24803500.620903283,24557453.46838815,25214029.783895336,25693068.808671698,25049006.859328277,24646874.413661826,25087309.876938492,24525323.6168731,24425380.82011451,24993739.94631152,25139926.312638212,24684566.923937917,25342715.936084528,25502825.304913674,24764743.45473835,25428596.720325347,25567380.226055153,25622429.995630074,24328491.84819598,25287552.172508392,24834142.34353835,25706183.582591806,25011419.197726093,24744041.16917824,25330098.95208245,25286867.696539856,24520532.417588796,24469308.30257867
20101212,25365597.454980206,25370855.175221086,25479903.38187968,25310503.47306858,24696175.593687292,24297147.884677835,25054399.419491317,24755409.21151793,24324113.119476512,24357552.207385797,25176050.743810643,24511921.823258553,24853309.823820442,24281372.257475175,24390141.65036051,25834205.404097334,24953789.82099238,25344215.72786898,24719655.49630958,25469032.576943707,24921436.025658973,24327449.692209944,24977854.28219551,25248849.620659385,25444556.506706778,25667154.760736752,24907176.865656722,24238340.749053534,25820669.28820662,24976806.649464075,25158159.626062986,25106888.70210335,24592640.52237301,24276651.732646137,24339756.224873625,25187768.283108078,24407543.291190285,24816531.077747926,24870786.531335916,25010781.401086662,25271005.2522138,25429059.673388436,24267954.588794958,25764995.044062063,25866597.32707447,24473978.87740198,24282018.133801423,25510171.805745,24526950.764866427,25623333.23352772,25762319.81421647,25351098.354184035,24700653.60335638,24195087.312722195,25327392.7808661,24303076.254222367,25406574.057768688,24250409.142524507,25122937.601274095,25622467.11868798,24244728.684591778,25282606.184951413,24330209.54105902,24718606.966207866,25038937.719631463,24959195.20170845,25413829.966859527,24539769.54857296,24736099.792898938,24535599.276614208,24789457.083597355,24542562.440511927,25201353.83082362,25681959.715613022,25035718.160841525,24632310.551937,25074185.930471223,24510315.51061204,24410091.331714295,24980298.4890663,25126940.98536951,24670094.2524326,25330424.72603411,25491065.45683138,24750517.757272333,25416578.149927687,25555866.69017756,25611068.287927944,24312810.2597677,25275090.835584026,24820187.32974736,25695115.7681525,24998053.248680804,24729734.989072066,25317749.131362274,25274374.401279174,24505544.445213675,24454117.994000837
20101213,25356723.769084305,25361978.212425675,25471383.86831495,25301472.70160794,24685325.637199022,24285104.010002606,25044610.421793263,24744675.494800467,24312103.028464913,24345710.15564088,25166595.55636474,24500481.416534573,24842882.59928541,24269267.147646535,24378324.61671048,25826722.257558145,24943701.980329894,25335269.16340606,24708856.09849511,25460449.189022057,24911217.337723557,24315467.220539946,24967836.437713858,25239627.69353653,25435881.355091088,25659150.636395942,24896886.07948427,24226054.619107205,25813139.82791676,24966772.62683116,25148682.241004188,25097216.323285937,24581459.272413313,24264483.33260961,24327817.743159212,25178366.00387536,24395839.32476278,24806008.28619573,24860396.954560034,25000845.959729355,25261860.20994943,25420402.949444015,24255823.34122192,25757281.572121464,25859182.312175952,24462390.780894514,24269957.735013537,25501725.109051682,24515558.19180949,25615210.43977474,25754614.07762356,25342202.022650145,24689777.206154972,24182711.504023347,25318380.77147914,24291006.3493893,25397833.49542411,24238140.1265925,25113342.930946354,25614329.38462716,24232479.92799461,25273485.500741787,24318198.793559574,24707775.031916052,25029058.06807301,24949072.980588667,25405094.976563632,24528396.25304839,24725322.047917437,24524196.419578005,24778872.0490799,24531210.944265235,25192012.463397365,25674033.768493477,25025809.024028633,24621249.48196595,25064430.316398997,24498854.18812421,24398376.751995757,24970256.73540463,25117313.927544057,24659121.184333812,25321421.60435871,25482551.69367502,24739766.05377764,25407820.44210178,25547570.63021795,25602906.30830681,24300735.10746493,25265934.724332877,24809685.305939123,25687221.713408615,24988085.093975827,24718909.391460877,25308697.065967828,25265186.992965866,24494106.751143053,24442486.196255658
20101214,25351171.815301113,25356421.602678727,25466150.821185924,25295774.571471844,24678003.6055922,24276714.852878254,25038238.97293921,24737455.451801054,24303732.790665172,24337500.698531207,25160521.19327274,24492623.98495654,24835933.16438381,24260815.273453616,24370133.86811903,25822414.837703764,24937057.512886647,25329646.401905686,24701577.99346338,25455147.484843347,24904451.915818423,24307124.265713073,24961259.363470625,25233764.401277017,25430500.490488842,25654364.166328605,24890060.372626867,24217434.662720174,25808785.95511969,24960174.70647525,25142585.679721687,25090938.65026485,24573839.30293959,24255977.661364194,24319522.69335878,25172332.847967423,24387756.95125162,24798976.51778709,24853478.169711992,24994339.91107897,25256067.912502594,25415041.01409933,24247354.275064304,25752758.37527665,25854932.32399867,24454397.11422943,24261559.180827145,25496548.779915545,24507750.01959704,25610328.04958807,25750103.697810378,25336629.40139163,24682431.129013352,24174024.757586677,25312696.633745175,24282591.30569843,25392394.434390556,24229535.57816719,25107142.8575588,25609430.327523507,24223898.04535667,25267712.655072626,24309831.093520366,24700458.559898794,25022602.728861786,24942396.374073394,25399660.216076367,24520602.31417277,24718063.82405871,24516369.498600777,24771781.51044909,24523436.696568463,25186039.164155062,25669322.64556339,25019321.819816824,24613732.274320845,25058079.231725622,24490976.782316238,24390281.625599593,24963656.564079385,25111084.462401092,24651688.674533885,25315743.032076277,25477320.717299048,24732524.075319313,25402361.110505044,25542532.07740418,25597983.754623532,24292311.1267689,25260125.30402445,24802676.388497878,25682540.31251972,24981554.0554673,24711605.535220746,25302982.34365591,25259340.897740964,24486260.080010716,24434455.40458779
20101215,25348971.071302354,25354216.451901753,25464234.920646496,25293439.60818429,24674240.93068076,24272013.124033198,25035315.339082506,24733782.919033855,24299040.69925953,24332963.576674614,25157857.075538065,24488388.347735133,24832492.723868273,24256053.94254009,24365602.319066904,25821312.47032889,24933891.506586686,25327376.896854192,24697859.203367554,25453162.595018655,24901176.243495367,24302456.554759745,24958158.931734294,25231289.08844657,25428448.314002965,25652828.863819882,24886732.21810592,24212519.089342725,25807634.812010575,24957047.571701076,25139907.171622545,25088088.65760893,24569812.742644124,24251171.68141472,24314905.1830608,25169705.300146792,24383332.09809484,24795466.504645254,24850068.22574838,24991299.649443693,25253659.635972045,25413006.42530135,24242587.21608888,25751460.95139912,25853875.589174476,24450032.876889274,24256856.035903696,25494678.380471893,24503560.45989236,25608713.703281455,25748823.157650743,25334409.29861407,24678647.09576904,24169061.438268248,25310370.428141855,24277867.201638356,25390289.88095273,24224635.80154214,25104367.264414653,25607797.62544027,24219017.29056123,25265316.888710838,24305139.19043708,24696693.917713426,25019604.28943897,24939201.870300356,25397556.92569979,24516423.684179172,24714359.948014773,24512157.26860639,24768219.408172373,24519272.116700225,25183463.842474725,25667856.107245397,25016292.610608432,24609797.32566641,25055167.27703552,24486717.420439713,24385843.4868704,24960532.106370933,25108284.006292276,24647829.687382974,25313424.179775625,25475401.95312869,24728823.219286613,25400235.67991608,25540786.379963133,25596336.290826082,24287575.08990217,25257699.15450182,24799192.595235884,25681107.32912126,24978491.77422062,24707856.369621065,25300636.308012858,25256870.34073489,24482037.616226137,24430064.73063768
20101216,25350145.82745117,25355387.161831718,25465660.665084157,25294496.74782201,24674066.264146667,24271027.611627497,25035866.60032838,24733684.562546402,24298061.480489656,24332131.859939117,25158628.398909215,24487806.843699146,24832590.058101222,24255017.556939535,24364758.00636315,25823437.817554727,24934236.07315066,25328488.07898838,24697730.035525657,25454524.925199144,24901422.892101906,24301497.51024359,24958563.2614836,25232226.18211524,25429751.5098253,25654575.47226886,24886927.682986386,24211342.6591565,25809711.313130427,24957423.0685494,25140677.537513673,25088697.111677486,24569408.614043012,24250094.539278995,24313992.934338212,25170515.41967096,24382593.091744587,24795505.721435376,24850198.892170742,24991753.972821265,25254659.831083756,25414329.543568257,24241554.415461633,25753419.053916667,25856034.708877012,24449330.65840995,24255876.169655595,25496142.98192326,24503017.353025984,25610391.417526096,25750799.130600836,25335567.639941737,24678451.74480217,24167850.083099324,25311430.501790937,24276862.554990787,25391550.564478107,24223474.881538536,25105043.3665413,25609456.248711586,24217869.493511412,25266322.542028017,24304152.389676485,24696514.413640365,25020088.934374355,24939518.2285459,25398814.621850304,24515888.91443709,24714237.695167013,24511591.526286986,24768217.69843085,24518746.338285256,25184314.389075805,25669662.538342115,25016749.81333397,24609477.657220095,25055726.056726653,24486107.83258629,24385091.840916846,24960910.169633996,25108937.991352312,24647571.115600087,25314496.902707294,25476819.874523886,24728692.37464845,25401474.91827224,25542361.802587923,25597992.826546118,24286555.92191822,25258685.365646176,24799259.844809305,25682952.325249292,24978924.33384439,24707688.37906618,25301683.39496448,25257807.146360833,24481467.204135768,24429347.04750178
20101217,25354717.30706824,25359953.72275916,25470448.53751172,25298972.499803133,24677505.689963214,24273784.320195362,25039917.237189658,24737181.924780976,24300823.809436154,24335030.71968055,25162857.596109595,24490904.24831525,24836251.721236575,24257735.356100395,24367625.82820913,25828809.235430636,24938117.838217508,25333005.432886682,24701213.466071893,25459257.93059063,24905217.918592893,24304276.518331975,24962493.9119182,25236597.109034676,25434430.195896048,25659629.35854718,24890668.65162984,24213934.341942564,25815038.851896062,24961327.784019575,25144920.20773239,25092790.611835677,24572653.07262868,24252769.31586097,24316809.379224513,25174788.563543286,24385562.62284617,24799119.37595158,24853894.129330005,24995724.817965344,25259088.333671823,25419036.20029836,24244280.48173222,25758654.83321795,25861428.965022996,24452318.94266629,24258643.62687881,25500964.385109335,24506144.21061202,25615382.81441584,25756050.839183543,25340128.45164348,24681868.30556341,24170415.1473733,25315903.02233306,24279600.26861935,25396202.48732918,24226079.303357266,25109195.901962597,25614429.06008655,24220483.335769176,25270751.033981215,24306897.414826687,24699947.883492626,25024078.507892396,24943367.221121095,25403459.51174554,24519021.0424402,24717718.673631623,24514696.60746422,24771804.603401467,24521885.673508145,25188616.41072049,25674767.53892619,25020715.27709287,24612799.163817097,25059781.793537937,24489176.071618147,24388049.46586602,24964812.23081061,25113067.786252882,24650935.661412843,25318986.979369927,25481595.87886841,24732158.043530207,25406102.480860636,25547279.554816034,25602975.03053746,24289276.49342586,25263105.327492747,24802900.112527493,25688097.363382995,24982874.244413104,24711123.612418916,25306143.397644002,25262178.203439135,24484573.173116293,24432327.521111492
20101218,25362704.557954676,25367933.36384663,25478616.27127437,25306888.820542615,24684581.503597874,24280306.110714104,25047488.142888103,24744292.9260508,24307348.906270925,24341678.210726134,25170564.38037024,24497698.739269048,24843500.629045907,24264229.668631352,24374227.89295005,25837442.540413823,24945556.1846726,25340950.91045821,24708326.630871713,25467377.977640703,24912579.77777679,24310816.803902756,24969967.801454213,25244420.93746281,25442499.917277306,25668009.064597506,24897974.19419905,24220315.99425179,25823638.2158772,24968781.233995963,25152652.129791245,25100389.652303256,24579568.18751551,24259214.648288257,24323374.822429426,25182542.96662701,24392259.5126091,24806329.784338955,24861170.72384117,25003229.07185226,25266961.94805431,25427145.474276662,24250783.712833334,25767183.163629275,25870075.599819407,24459019.909010503,24265179.345636893,25509158.341831494,24512961.296669934,25623706.8497598,25764591.780729093,25348113.12311027,24688916.999855522,24176777.600365546,25323810.02845802,24286099.224311814,25404264.723389495,24232468.485447105,25116845.86971363,25622735.859438088,24226882.580038168,25278621.55297271,24313397.70808706,24707015.211082034,25031591.680617765,24950765.5133951,25411512.066079788,24525839.200153127,24724820.40782114,24521490.706891965,24779002.421657823,24528712.5074917,25196391.59174166,25683191.727436107,25028206.0981992,24619780.857764922,25067353.89971517,24495944.406464156,24394734.317878824,24972256.177643567,25120691.582810003,24657942.677877698,25326912.629425433,25489748.810225625,24739242.990312923,25414134.636570714,25555555.32539935,25611298.565372176,24295755.332554605,25270974.155633647,24810132.608148552,25696557.71256847,24990361.217233576,24718180.84019614,25314033.164897434,25270003.49454222,24491376.84330267,24439024.27045915
20101219,25374123.928339683,25379341.013182588,25490178.779492076,25318261.22760805,24695310.662324898,24290611.39688509,25058594.966058146,24755032.392630447,24317650.808010757,24352086.84756759,25181764.713138774,24508203.586660586,24854354.112298705,24274515.707198642,24384582.597703967,25849351.596658375,24956563.402568296,25352340.833883964,24719082.111641508,25478895.823786303,24923520.158495527,24321134.395101655,24980998.577883027,25255713.757282212,25453973.16365282,25679726.620021842,24908860.66945544,24230502.653985023,25835525.52453966,24979795.912439954,25163885.13333387,25111508.165909458,24590170.355987933,24269445.56240943,24333706.43425802,25193790.71913204,24402699.544480376,24817154.778621633,24872039.965192776,25014280.028951265,25278294.959028464,25438669.182456367,24261077.45292715,25779013.130316593,25881989.677724484,24469448.386281945,24275500.736377325,25520736.269784786,24523485.42055715,25635378.544993456,25776431.49213404,25359538.57813664,24699614.339378513,24186954.44509224,25335167.40064851,24296374.97530611,25415748.996038176,24242656.044070583,25128008.95185716,25634391.79721,24237084.681288123,25289950.42756192,24323671.885268837,24717730.51424681,25042643.840561293,24961726.252287786,25422985.541152626,24536359.182553243,24735557.069769613,24531987.513283763,24789826.431584686,24539243.581797574,25207656.025536004,25694949.409128673,25039235.872278392,24630436.19059184,25078455.369468387,24506428.037082635,24405160.88866849,24983257.01678004,25131824.136387277,24668607.904643748,25338284.940935418,25501294.06412874,24749964.56323566,25425581.71033728,25567200.771650102,25622974.505427353,24306007.545110863,25282302.35501619,24820973.727037482,25708343.236230727,25001401.556371484,24728875.626860008,25325367.198610727,25281295.80931485,24501895.692697234,24449450.051060047
20101220,25388987.65291509,25394188.63544139,25505147.012475956,25333098.279355202,24709704.14116346,24304712.980212953,25073247.17506805,24769411.78610688,24331737.55364822,24366265.06510785,25196469.69723561,24522428.500624474,24868822.75669413,24288602.45395004,24398703.227088016,25864547.72590414,24971146.241563033,25367184.68808181,24733488.681213956,25493818.40364971,24938045.746794958,24335238.50726432,24995597.036937382,25270487.504186876,25468859.942344874,25694788.66452401,24923340.795729034,24244503.612177107,25850710.58353137,24994378.793052018,25178626.882522926,25126154.51744117,24604469.68401536,24283473.56477787,24347817.45928138,25208538.947589926,24416895.32224712,24831606.33479472,24886509.312450383,25028887.969598647,25293098.708891224,25453613.131296325,24275171.003915828,25794149.68623575,25897182.81724856,24483612.541755,24289620.75781375,25535706.46299474,24537728.832311176,25650407.880276147,25791576.842923403,25374415.622065533,24713972.13629634,24200957.869343467,25349984.042721897,24310439.638052803,25430660.966417015,24256650.865277827,25142694.928406853,25649406.49178919,24251100.684397176,25304749.850710962,24337732.51543687,24732102.202598114,25057246.064953733,24976259.822672464,25437886.36110196,24550592.975887477,24749939.452900708,24546197.27226886,24804285.233240865,24553489.059696216,25222419.706715774,25710048.750440475,25053814.986247666,24644774.24206857,25093094.211108953,24520635.509248164,24419340.714021493,24997826.471488982,25146475.92497103,24682942.681019716,25353109.38818197,25516242.04330834,24764333.921378747,25440449.98064665,25582224.266744036,25638010.184398234,24320044.9354322,25297097.132444534,24835436.160095114,25723459.629341606,25016006.75487741,24743219.716404688,25340157.20858589,25296061.695148163,24516141.916447416,24463613.837603338
20101221,25407302.474939685,25412483.988728214,25523526.614412114,25351402.304186884,24727767.46443667,24322617.767696183,25091448.5882974,24787438.65481637,24349612.518361848,24384218.25650049,25214685.299767725,24540380.23252821,24886910.53889963,24306493.74416933,24416596.99232779,25883038.444175098,24989307.756889615,25385485.336064808,24751551.628308102,25512150.110490747,24956159.95791632,24353132.6475084,25013770.617066998,25288749.139659397,25487167.36055339,25713197.447323255,24941422.36782226,24262323.37176942,25869196.53984646,25012533.14803317,25196881.31364589,25144332.860674776,24622470.772485383,24301306.362469926,24365716.338677,25226790.666598223,24434855.49680051,24849690.192642763,24904583.59948376,25047059.812961772,25311380.781172574,25471979.07280778,24293070.129968002,25812595.081531856,25915661.616145913,24501515.583371174,24307547.291233756,25554074.434648983,24555698.11012225,25668799.746329337,25810032.67233061,25392748.421031024,24731997.10956643,24218794.87750705,25368262.436299916,24328301.413500603,25449002.18862726,24274457.82588013,25160908.400583778,25667784.425855085,24268936.048225455,25323026.881156325,24355585.897120446,24750133.96940724,25075404.076122858,24994373.680774458,25456215.815544598,24568547.753522642,24767974.61532418,24564127.017140277,24822381.790704347,24571453.08602806,25240687.15200426,25728492.71779838,25071950.04832921,24662800.27566955,25111274.786973756,24538570.313013364,24437282.111108754,25015971.871521942,25164652.610211834,24700953.473889284,25371387.586893708,25534597.18211351,24782356.398324095,25458743.215004038,25600630.800144684,25656409.415717386,24337875.65195677,25315363.19290133,24853527.900542878,25741909.35950847,25034182.371432204,24761220.438516673,25358411.12418195,25314302.788827047,24534121.465793997,24481521.81629146
20101222,25429068.982442144,25434229.454327263,25545317.3661724,25373170.66114559,24749501.59136848,24344327.14319577,25113198.833325073,24809116.26118929,24371275.57015315,24405949.2097021,25236412.88111075,24562062.28242272,24908615.807947025,24328189.157036662,24438264.879707426,25904826.19025229,25011048.65052965,25407240.18573199,24773272.856796462,25533893.143170197,24977864.054742478,24374815.798872277,25035522.289649963,25310500.51112369,25508898.469786152,25734951.44200491,24963107.305524014,24283962.2223509,25890980.67220779,25034259.83713288,25218648.758116364,25166043.940318257,24644174.14063918,24322947.574484423,24387406.198102195,25248545.29213764,24456583.805764098,24871406.246515818,24926265.498548925,25068798.121860918,25333144.316802505,25493766.377160043,24314777.258195408,25834349.76257254,25937426.620500244,24523157.449752368,24329283.098756757,25575842.327344824,24577393.87346798,25690554.75018765,25831801.709508717,25414535.11196477,24753691.2562701,24240467.68234476,25389999.914004043,24349964.142006386,25470771.814991552,24296078.23640187,25182649.95868919,25689525.948333357,24290591.431688275,25344783.113182742,24377232.521769248,24771825.408877134,25097118.043650497,25016071.417080496,25477971.9948105,24590225.101581745,24789665.60645146,24585779.971262548,24844114.526969474,24593135.312147938,25262458.190387994,25750279.841256797,25093642.938276187,24684515.63052932,25132998.39952847,24560232.56146729,24458989.38344585,25037695.042234857,25186355.299905956,24722642.13153538,25393118.766243234,25556358.294518277,24804032.21430834,25480463.36301799,25622421.32951568,25678172.36572845,24359503.71637204,25337102.93284148,24875251.64964741,25763692.29033197,25055928.018748116,24782880.57801854,25380132.127625678,25336017.120036937,24555834.242614944,24503177.53844721
20101223,25454281.74077389,25459421.326367438,25570513.77848076,25398397.030596618,24774903.200414658,24369837.232043553,25138494.551679797,24834443.35930647,24396723.781658947,24431457.789288342,25261649.654959902,24587473.776990995,24933932.484206248,24353684.632398628,24463702.054567307,25929907.443725772,25036367.57016691,25432442.621920414,24798650.82984858,25559046.70148938,25003157.220968693,24400283.38436238,25060849.402721584,25335738.377903886,25534050.896562714,25760045.675910164,24988391.359859176,24309416.49393736,25916055.69769247,25059557.526437175,25243925.973482057,25191284.90747061,24669577.153779674,24348396.47116345,24412884.556589004,25273798.92125339,24482078.19748689,24896749.088662412,24951555.05198532,25094100.045219682,25358387.511118885,25518972.735433463,24340291.380212765,25859412.435781065,25962472.235627033,24548535.73348111,24354825.889635846,25601007.708450794,24602811.475585517,25715669.85182117,25856883.822677974,25439768.97171811,24779052.291513126,24265974.29445738,25415190.046716373,24375426.913774006,25495967.384900246,24321510.017217916,25207916.720520385,25714627.785859976,24316062.896895733,25370014.62250427,24402667.581305746,24797172.3192768,25122383.359716665,25041351.418690257,25503151.08698003,24615621.013584822,24815011.30695628,24611154.414984636,24869478.238679327,24618532.2459546,25287728.18667078,25775404.510210007,25118890.158327136,24709917.24577735,25158262.833467927,24585619.885430843,24484461.72343997,25062991.85855865,25211581.249051683,24748006.449582774,25418300.470539708,25581519.90017374,24829356.795204964,25505610.09386929,25647592.176336426,25703295.440574937,24384928.51803268,25362315.985220872,24900604.49881206,25788805.8896572,25081238.394484926,24808198.465037365,25405317.898347918,25361200.116460834,24581275.209080648,24528581.11785071
20101224,25482929.984695606,25488049.7018493,25599106.29601796,25427072.377752945,24803964.09429748,24399138.76934374,25167329.491436183,24863413.65571797,24425951.414553005,24460739.821616206,25290388.285326906,24616607.98086874,24962851.06895143,24382972.73205741,24492898.484716136,25958272.380340774,25065260.109693024,25461083.174959805,24827680.23237279,25587605.216711275,25032035.41195726,24429527.768324953,25089743.119918082,25364454.010761518,25562615.976281997,25788471.9199292,25017264.462892186,24338678.608646058,25944411.085961435,25088421.602551784,25272706.131605994,25220048.27834304,24698673.768350206,24377647.410701565,24442142.911067624,25302544.40146376,24511330.19206651,24925708.506562773,24980448.2842027,25122956.86605564,25387102.920945946,25547593.50588387,24369607.539635524,25887779.162633706,25990787.47733038,24577645.384123947,24384167.865296092,25629562.51218758,24631942.06583381,25744138.015975192,25885274.712869164,25468439.623044617,24808073.32483803,24295308.445308164,25443823.702757087,24404683.38676848,25524584.288141485,24350747.50986681,25236701.72250771,25743082.48617328,24345341.671871386,25398711.776178397,24431881.336748216,24826166.81720796,25151191.68181719,25070205.74402599,25531747.45319638,24644726.571744848,24844005.985047445,24640242.657075994,24898464.66676556,24647637.5675759,25316487.75323743,25803857.0610022,25147682.924262095,24738997.281438477,25187061.075213794,24614727.07115223,24513692.033897586,25091852.67839904,25240324.107946277,24777040.199346296,25446928.13181449,25610073.467496812,24858320.69938527,25534179.18030738,25676134.9538638,25731771.334813837,24414144.03084221,25390998.135202784,24929577.55207798,25817244.887138937,25110104.514325105,24837167.611103177,25433959.951364577,25389844.97214988,24610435.556603998,24557727.60167422
